Document_ID,High_Level_Narratives_List,Sub_Narratives_List,Text
EN_UA_300090.txt,"['URW: Discrediting the West, Diplomacy', 'URW: Praise of Russia']","['URW: Praise of Russia: Praise of Russian military might', 'URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests', 'URW: Discrediting the West, Diplomacy: Other']","It will take Russia four 'Putin strikes,' but not three days, to take Kyiv 

 The beginning of the special military operation went down in history for the lightning-fast march of the Russian Armed Forces to Kyiv. Russia eventually pulled its troops back from the capital of Ukraine. Sooner or later, however, the Russian forces will have to take Kyiv.

It will take the Russian forces more than just three days to take Kyiv. Interestingly, it was Chairman of the Joint Chiefs of Staff of the US Armed Forces, General Mark Milley, who voiced the ""Kyiv in three days” phrase a month before the start of the special operation.

According to him, if the Russian forces go on a full-scale invasion, Kyiv will fall in 72 hours.

Neither the Russian authorities nor the Russian military promised to ""take Kyiv in three days.”

Some believe, however, that this could be real. The Russian army had already approached Kyiv when the West and Ukraine began negotiations and convinced Moscow to ""withdraw troops” for the talks to be effective. As always, NATO and Ukraine did not keep their promises.

Since then, Kyiv has been keeping 120,000 Ukrainian troops in this direction in constant combat readiness. They did not even use any of those personnel for the defense of Avdiivka.

Ukraine is trying to play it safe — although it is clear that the Russian army is not going to take Kyiv without giving it a second thought.

Colonel Timur Syrtlanov, a special forces veteran, told Tsargrad publication that Russia would need to accomplish the following:

These are ""Putin four strikes,” by analogy with Stalin ""10 strikes.”

Russia has combat experience that it gained in Chechnya and Syria, and the Russian forces will be ""tormenting” the enemy by working in a targeted manner.

As for the operation in the very beginning of the armed conflict, the attempt to come to an agreement with the Ukrainian authorities was a big mistake, political scientist Dmitry Rodionov believes. There were expectations that Zelensky would flee on day two or day three за the special military operation.

The Russian forces should have taken not only Kyiv, but also Kharkiv and Mykolaiv. As a result, the expert believes, ""intelligence errors led to gestures of goodwill that no one appreciated.”

All illusions about the nature of the special military operation have also been dispelled as well. This is not just a regional problem, but a period of global redivision of the world.

The West will drag out the conflict for as long as possible because it is benefiting from it. Meanwhile, Russia is developing cooperation with many other countries bypassing sanctions and living its own life, but no one knows how long all this is going to last.

Ultimate goals are as follows:

""It's time for Russia to take advantage of this circumstance. It is too early to attack Kyiv directly, but it is possible and necessary to split this society from within,” experts conclude.

The Russian forces obliterated a batch of 25,000 155-mm NATO shells in the port of Odessa. Twelve armoured vehicles (Turkey) and a warehouse of unmanned boats were also destroyed"
EN_UA_300092.txt,['Other'],['Other'],"America Last: House Bill Provides $26B for Israel, $61B for Ukraine and Zero to Secure U.S. Border 


House Speaker Mike Johnson’s newly unveiled foreign aid bill includes over $26 billion for Israel — $12 billion more than the previous bill which asked for $14 billion — $61 billion for Ukraine and absolutely nothing to secure America’s borders.

As Sen. Rand Paul notes, Johnson is also putting forward bills to ban TikTok (to silence criticism of Israel), turn American businesses into NSA spies and seize Russia’s assets to give to Ukraine in an act of war (the REPO Act).

Speaker Johnson and the Uniparty are united behind their laundry list of bad ideas. From borrowing $95 billion from China to send it to other countries to killing a FISA warrant requirement — they’re ticking all the boxes to put America last.

— Rand Paul (@RandPaul) April 17, 2024

From Reuters, “US House sets long-awaited vote on billions for Ukraine, Israel”:

The U.S. House of Representatives will have its long-awaited vote on aid for Ukraine, Israel and the Indo-Pacific as soon as Saturday, Republican Speaker Mike Johnson said on Wednesday, paving the way for its possible passage despite fierce objections from the right wing of his conference.

The House Appropriations Committee unveiled legislation providing more than $95 billion in security assistance, including $60.84 billion to address the conflict in Ukraine and assist regional partners as they handle Russia’s invasion, of which $23.2 billion would be used to replenish U.S. weapons, stocks and facilities.

The effort to pass security aid gained new urgency following Iran’s unprecedented attacks on Israel over the weekend in retaliation for a suspected Israeli airstrike on Iran’s embassy compound in Damascus on April 1.

The Israel bill totals $26.38 billion, some of which will cover the cost of U.S. military operations in response to recent attacks. And $9.1 billion of the total is designated for humanitarian needs, something Democrats had demanded for them to support the bill.

As a reminder, the Intercept reported on Monday that the U.S. — not Israel — shot down the majority of the drones and missiles Iran fired at Israel.

Reuters continues:

The Indo-Pacific measure totals $8.12 billion.

Johnson said he would give House members 72 hours from the bill’s introduction – until mid-day Saturday – to review the bill. He said the chamber would vote on final passage on Saturday evening.

He also said he would release a separate border security bill, meeting a demand from conservatives.

Democratic President Joe Biden said he strongly supported the package. He called on the House to pass it this week and the Senate to quickly follow. “I will sign this into law immediately to send a message to the world: We stand with our friends, and we won’t let Iran or Russia succeed,” Biden said in a statement.

This bill is literally worse than the one they tanked a few weeks ago."
EN_UA_300099.txt,['URW: Amplifying war-related fears'],['URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed'],"US ‘Concerned’ About Nuclear Escalation Risk From Russia but Not Changing ‘Nuclear Posture’: White House 

 The Biden administration is very “concerned” that Russia might escalate its invasion of Ukraine and use nuclear weapons, U.S. national security adviser Jake Sullivan said Sunday.

In an interview with CNN’s Dana Bash on “State of the Union,” Sullivan said the United States was monitoring Russia’s moves closely but noted that officials have not yet seen anything that would require them to change their “nuclear posture.”

“We are watching this extremely closely, and obviously, the escalation risk with a nuclear power is severe, and it is a different kind of conflict than other conflicts the American people have seen over the years,” Sullivan said.

“And the American President, Joe Biden, has to take that responsibility extremely seriously, even as we redouble our efforts to support the Ukrainians. As things stand today, the United States has not adjusted our nuclear posture, but it is something that we monitor day by day, hour by hour, because it is a paramount priority to the president.”

When asked if the Biden administration was “concerned” about the situation, Sullivan said, “Anytime you have a nuclear power fighting in a conflict zone in Europe near NATO territory, of course we have to focus on and be concerned about the possibility of escalation, the risk of escalation.”

However, Sullivan again doubled down on his previous comment that officials “have not seen anything that would require us to change our nuclear posture at this time.”

Within days of invading Ukraine, Russian President Vladimir Putin ordered his nuclear forces on high alert, blaming the “hostile actions” and statements of Western nations and NATO.

“Western countries are not only taking unfriendly actions against our country in the economic area. I’m speaking about the illegitimate sanctions that everyone is well aware of. However, the top officials of the leading NATO countries also make aggressive statements against our country as well,” Putin said in a televised meeting with top ministers.

As a result, Putin said that he has ordered “the minister of defense and the chief of the general staff [of the Russian armed forces] to transfer the deterrence forces of the Russian army to a special mode of combat duty.”

The deterrence forces include command of Russia’s vast arsenal of nuclear weapons, although it is unclear what a “special mode of combat duty” refers to.

Putin’s order means that Russia’s nuclear weapons are prepared for the increased possibility of launch, raising the possibility that Western nations could be subject to nuclear strikes if they get too involved in the Ukraine conflict.

However, Ukrainian President Volodymyr Zelensky on March 9 called Putin’s threat to use nuclear weapons in the Ukraine–Russia conflict a “bluff.”

On March 13, Russian and Ukrainian negotiators said that there had been progress in talks between both sides regarding a potential end to the conflict.

The Kyiv government is continuing to demand an “end of the war and the withdrawal of [Russian] troops,” Mykhailo Podolyak, an adviser to Zelensky, wrote on Twitter, adding that he believes Ukraine will “achieve some results literally in a matter of days.”

While both sides appear to be optimistic about the potential to end the more than two-week-long conflict, no further details were provided."
EN_UA_300100.txt,['Other'],['Other'],"Trump Lawyer Demands Accountability From Intel Chiefs Who Backed Hunter Biden 

 An attorney for former President Donald Trump wants the 51 former intelligence chiefs held responsible for backing Hunter Biden in the unfolding story of the laptop abandoned in a Delaware repair shop.

Lawyer Tim Parlatore's goal is to uncover alleged communications between the 51 former senior intel leaders and the Biden 2020 campaign.

Politico had reported that an Oct. 19, 2020, letter, signed by the former intelligence officials, outlined their assessment that a New York Post disclosure of emails allegedly belonging to Hunter Biden ""has all the classic earmarks of a Russia information operation.""

Those signing the letter included former CIA Directors Leon Panetta, Mike Hayden and John Brennan, along with former Director of National Intelligence James Clapper.

The letter offered no evidence, but raised suspicions by the former intel officials.

The Post had previously reported that during the final months of the heated 2020 presidential race between Joe Biden and Trump, there were emails showing evidence of a possible meeting in the past between Hunter Biden, his father, and a Ukrainian energy firm linked to corruption. Joe Biden denied the meeting described took place.

In March of this year, The New York Times backed up portions of the Post's reporting on the Hunter Biden emails.

""Those emails were obtained by The New York Times from a cache of files that appears to have come from a laptop abandoned by Mr. Biden in a Delaware repair shop. The email and others in the cache were authenticated by people familiar with them and with the investigation,"" the Times reported.

Now, Parlatore has filed letters of complaint with the agencies that had employed the 51 former intel officials.

The letters cite ""an egregious breach"" by former agency employees ""that appears to have been overlooked by your agency, as it has gone uninvestigated and certainly unpunished. Specifically, the unauthorized publication and dissemination of an intelligence assessment, purportedly based on classified information that was used wrongfully to influence the outcome of an election.""

According to a Post opinion piece by journalist Miranda Devine, letters were sent to John Hollister Hedley, chairman of the Publication Classification Review Board at the CIA; Gen. Paul Nakasone, director of the National Security Agency and commander of United States Cyber Command; Christine Abizaid, director of the National Counterterrorism Center at the Office of the Director of National Intelligence; Caroline Krass, general counsel, Department of Defense; and Avril Haines, director of the Information Management Division in the Office of the DNI.

Parlatore wants each agency to ""proceed immediately with legal action to [ensure] that such breaches of vital security provisions do not continue to go unchecked, the Post said.

His letter notes that each of the 51 former officials was ""bound by the lifelong obligation"" to submit the letter to their former agencies for pre-publication security review.

Parlatore is also expected to file a letter with the Federal Election Commission asking that the letter signed by the 51 former officials be considered a campaign ""in-kind contribution.""

The Post noted that another step is for Parlatore to file a lawsuit as he seeks to establish a link between Democrat operatives and the controversial letter."
EN_UA_300102.txt,['Other'],['Other'],"'Throw away your iPhones,' Russia tells officials 

 Moscow: Some Russian officials including those working on Putin’s 2024 re-election campaign have been directed to immediately stop using iPhones as they are more at risk from hackers and espionage than other smartphones. 
According to separate reports published in the state newspapers - The Moscow Times and Kommersant, the workers have been told that they have until April 1, 2023 to either throw their iPhones or give them to children. As per reports, Kremlin’s first deputy chief of staff Sergei Kiriyenko issued the ‘Final word’ directive on iPhones on Monday. Those asked to abide were officials working in the presidential administration’s domestic policy, public projects, State Council, and IT departments. The directive took place during a seminar in the Moscow region earlier this month, according to the Russian newspaper, which cited sources present at the meeting. According to the Kommersant report which cited an unnamed source, officials have been instructed to replace even the finest iPhones with phones built on other smartphone software, such as Android, Chinese counterparts, or Aurora, an operating system developed by the Russian company Open Mobile Platform. 

It’s interesting that this is happening at a time when governments all over the world are removing China’s TikTok from their systems and networks due to similar worries. The Moscow Times reports that the rumored iPhone prohibition coincides with the Russian government’s efforts to wean its citizens away from Western technology by establishing a “sovereign mobile ecosystem” based on the Avrora operating system. One seminar attendee was quoted in the Kommersant report as saying, “It’s all over for the iPhone: either throw it away or give it to the children”. Besides this, the Kremlin officials are not allowed to use smartphones for any official reasons. “It makes no difference what they are. 

Regardless of the running system—Android or iOS—any smartphone is a fairly transparent device. Naturally, they are not utilized for formal functions,” said Kremlin spokesman Dmitry Peskov. The alleged directive, reports claim coincides with ongoing campaign planning for the forthcoming Russian presidential election in 2024. Apple ceased selling products to Russia a week after it invaded Ukraine last year. But a few months later, sources claimed that Russians were still using authorized parallel importation channels to buy the new iPhone 14. Russia allegedly legalised these import programs a few months into the conflict, allowing merchants to bring goods into the nation without the owner’s consent. 

It’s unknown whether all Russian government officials received the same advice to get rid of their Apple iPhones, despite reports that those within the Russian presidential administration were instructed to do so. A request for comment made prior to publication was not quickly answered by the Russian Federation’s embassy in the US. To the contrary, Dmitry Peskov, the press secretary for the Kremlin, advised reporters that “smartphones should not be used for official business,” according to Reuters. Apple is yet to respond on the issue. Read all the Latest News, Trending News, Cricket News, Bollywood News, India News and Entertainment News here. 

The Moscow Times reports that the rumored iPhone prohibition coincides with the Russian government’s efforts to wean its citizens away from Western technology by establishing a “sovereign mobile ecosystem” based on the Avrora operating system read more"
EN_UA_300103.txt,"['URW: Discrediting the West, Diplomacy']","['URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests']","Vantage | Every day of war and their stock goes up, pockets bulge 

 We talked about the players, we talked about the stakeholders, we talked about the politics. Now, let’s talk about the benefits. We know it sounds like a paradox. This is, after all, a war so who can possibly benefit? The defence industry.

Wars can lead to an increase in defence spending. The more prolonged and intense the conflict, the greater the demand. A government that is fighting a war will obviously spend more money. So, nations invest heavily in technology, in weaponry, and in infrastructure.

This heightened demand helps defence companies across the globe, and that causes stocks to rally. Take U.S. defence stocks for example. They have added $23 billion in market value since the war began. On Monday, Northrop Grumman soared by 12%, General Dynamics jumped 9%, Lockheed Martin gained 8% and RTX rallied 4%, and this is only expected to grow in the days ahead.

Take Lockheed Martin, for example. This company makes the F-35 fighter jets being used by the Israel military. They also make Black Hawk helicopters. Northrop Grumman makes combat vehicles. Israel uses all these weapons and will need more in the future. The U.S. will be sending more weapons to Israel in the coming days, so the stocks of these companies are expected to rally.

And this won’t be the first time this happens. Last year too, defence stocks got a huge boost when Russia invaded Ukraine. As of today, the US has spent over $40 billion in military aid to Ukraine, so the biggest beneficiary is the American defence sector and that is likely to be the case with this war too.

This is one of the harshest realities of war. For some people, wars cost lives and for others, they drive value. For defence companies wars act as economic stimulus, they bolster sales, they fuel job creation and sometimes they also boost local economies.

Now, of course, this does raise moral and ethical questions like: is this profiting from human suffering? More importantly: is this motivation to prolong a conflict? Plus, there is the investor dilemma: defence stocks are often called sin stocks, or warmonger investments.

But the label here doesn’t matter, these stocks surge massively during war and that makes them very attractive for investors. Currently, the world is dealing with two wars - the Ukraine war, and now, the Israel-Hamas war. Defence spending was already on the rise this year. Europe has ramped up military sending, the highest since the cold war. Asian nations have also bumped spending. Defence budgets of Japan and South Korea grew by 7% in 2022, India’s defence budget was $81.4 billion in 2022, a rise of 6% from 2021.

Currently, global military spending is at $2.24 trillion, which is 2.2% of the world’s GDP. Chances are it will only rise further in the coming days."
EN_UA_300104.txt,['URW: Amplifying war-related fears'],"['URW: Amplifying war-related fears: By continuing the war we risk WWIII', 'URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed']","The U.S. And Europe vs. Russia And China – The “Alliances Of The Apocalypse” Have Formed 


It is kind of like watching a really bad Hollywood disaster movie slowly play out, except in this case billions of people could end up dead. Thanks to the endless bumbling of the Biden administration, Russia and China have been pushed into each other’s arms, and now they seem determined to confront the western powers together. For those of you that have not been paying attention, the apocalyptic alliances that we have been anticipating for years have now formed. It is going to be the U.S. and Europe on one side, and Russia and China will be on the other. All of the marbles are at stake, and both sides have plenty of nuclear weapons.

On Tuesday, China’s top diplomat Wang Yi publicly declared that his nation is “ready to join forces with the Russian side”…

The People’s Republic of China is ready to join forces with Russia to decisively stand up for national interests and promote mutually beneficial cooperation in all areas, Wang Yi, director of the Office of the Foreign Affairs Commission of the Communist Party of China’s Central Committee, said on Tuesday as he met with Russian Security Council Secretary Nikolay Patrushev.

“During a virtual meeting at the end of last year our leaders (Chinese President Xi Jinping and Russian President Vladimir Putin – TASS) came up with a plan for further development of bilateral relations. We are ready to join forces with the Russian side, in accordance with the high-level agreements, to decisively stand up for national interests and virtues, and promote mutually beneficial cooperation in all areas,” he said.

And the Wall Street Journal is reporting that plans are being made for Chinese leader Xi Jinping to travel to Moscow for a high level summit with Vladimir Putin…

Chinese leader Xi Jinping is preparing to visit Moscow for a summit with Russia’s president in the coming months, according to people familiar with the plan, as Vladimir Putin wages war in Ukraine and portrays himself as a standard-bearer against a U.S.-led global order.

Meanwhile, the Chinese are using increasingly harsh words to describe U.S. involvement in the war in Ukraine…

🇺🇸🇺🇦🇨🇳”Fight to the last Ukrainian.The US has pursued a policy of fighting ti the last Afghan in Afghanistan”- Chinese Foreign Ministry pic.twitter.com/3Cih0f2Rra

— AZ 🛰🌏🌍🌎 (@AZgeopolitics) February 22, 2023

And the Chinese are now calling for the UN to investigate the destruction of the Nord Stream pipelines…

China has called on the United Nations to investigate the explosions on the Nord Stream gas pipelines, describing the blasts as a “deliberate act” by state actors.

At a UN Security Council briefing on Tuesday, Chinese ambassador Zhang Jun said China shared the position of many countries in calling for an investigation “to uncover the truth and identify those responsible”.

So why would China request such an investigation?

Because they know that we did it.

And we know that they know that we did it.

And they know that we know that they know that we did it."
EN_UA_300108.txt,['URW: Discrediting Ukraine'],['URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies'],"Vantage | Is poisoning of Ukraine spy chief's wife part of old Russia playbook? 

 As the Russia-Ukraine conflict enters its grim second year, a new and ominous chapter has unfolded with the poisoning of Marianna Budanova, the wife of Ukraine’s spy chief, Kyrylo Budanov. This incident marks a disturbing turn in the ongoing hostilities between the two nations, raising questions about the methods employed and the potential infiltration of intelligence agencies.

The conflict has reached a virtual stalemate with both sides fortifying their positions as winter sets in. President Volodymyr Zelensky’s counteroffensive has stalled and Russia maintains its occupation of parts of eastern Ukraine. As the war approaches its two-year mark, tensions continue to escalate.

F-16 factor

The focus now shifts to the military strategies employed by both sides. Ukraine is placing its hopes on the acquisition of F-16 fighter jets with expectations of receiving the first batch before the new year. Meanwhile, Russia appears to be resorting to covert tactics introducing the alarming element of poison into the conflict.

The use of poison, a notorious tool in Putin’s arsenal to silence critics, has now found its way to the Ukrainian battlefield. Marianna Budanova has become the first known target of this insidious method. Reports indicate that the Ukrainian intelligence unit G-U-R, responsible for the country’s security, has confirmed her poisoning along with several other officials, all now hospitalised.

The aftermath of Marianna Budanova’s poisoning raises serious questions about a potential breach in Ukraine’s intelligence unit. Accusations are being thrown between the two nations with Russia placing blame on Ukraine citing it as a case of infighting. This incident sheds light on the vulnerability of high-profile Ukrainian leaders and their families.

Kyrylo Budanov: A targeted spy chief

Kyrylo Budanov, a 37-year-old Lieutenant General and chief of Ukraine’s main spy agency since 2020, has been a thorn in Moscow’s side. Known for orchestrating attacks deep inside Russian territory, Budanov has survived at least 10 assassination attempts including a botched car bombing in 2019. His actions have made him a hate figure in Russia further escalating tensions.

Moscow has levied charges against Budanov, linking his unit to the killings of pro-war Russian figures, including Vladlen Tatarsky, a blogger, and Darya Dugina, a journalist and the daughter of a close ally of Putin. These charges make Budanov a prime target for Russian agencies.

History of covert poisoning in Russia

The use of poison as a weapon is not new in Russian tactics. Notable victims include Alexei Navalny, Putin’s vocal opposition politician currently serving a 30-year jail term, and the 2018 poisoning of former Russian spy Sergei Skripal and his daughter Yulia in London. The recurring theme of poisoning critics underscores the ruthless methods employed by Russian intelligence.

The poisoning of Marianna Budanova adds a sinister dimension to the Russia-Ukraine conflict. As the war rages on, the international community watches with concern, grappling with the use of poison as a tool of war. The incident raises urgent questions about the safety of high-profile individuals and the potential infiltration of intelligence units, further complicating an already volatile situation."
EN_UA_300115.txt,"['URW: Discrediting the West, Diplomacy']","['URW: Discrediting the West, Diplomacy: Diplomacy does/will not work']","As US, EU Pile New Sanctions On Russia, WSJ Declares Punitive Measures Already ""Failed"" 

 As US, EU Pile New Sanctions On Russia, WSJ Declares Punitive Measures Already ""Failed""

The US and EU on Friday are piling on fresh anti-Russia sanctions as the war in Ukraine reaches two years (Saturday marking the date of the invasion) and in the wake of Alexei Navalny's death in prison last week, which Russia has officially said was due to ""natural causes"".

The US Treasury Department on Friday is unveiling over 500 new sanctions on Russia and industries connected to war sector. It's being hailed the single largest tranche of penalties slapped on Moscow since the war's start. This included export restrictions imposed on nearly 100 firms or individuals.

""The American people and people around the world understand that the stakes of this fight extend far beyond Ukraine,"" President Biden said in a statement which first unveiled the planned sanctions. ""If Putin does not pay the price for his death and destruction, he will keep going. And the costs to the United States — along with our NATO Allies and partners in Europe and around the world — will rise.""

Biden has further said the fresh action ""will ensure"" President Putin ""pays an even steeper price for his aggression abroad and repression at home."" Washington has also sought to target individuals and entities connected with Navalny's imprisonment.

The new Friday statement prepared by the White House additionally stated, ""Two years ago, he tried to wipe Ukraine off the map. If Putin does not pay the price for his death and destruction, he will keep going.""

As for ""paying the price"" - just as Biden issued these words, The Wall Street Journal observed that two years after the invasion, the ""biggest ever"" sanctions are failing and have failed:

Two years after Russia’s invasion of Ukraine, Western sanctions have failed in their most important task—stopping the Kremlin’s war machine.

Western officials and experts say the financial, economic, military and energy sanctions imposed on Russia since February 2022 have damaged Russia’s economy and arms-production capacity, and will create serious problems for the Kremlin in the coming years. But they acknowledge the restrictions have hit more slowly than they hoped.

The report further acknowledges the merely symbolic nature of the new sanctions: ""U.S. officials privately concede that the new measures set to to be announced Friday are likely to land a limited blow.""

Could a future Trump administration make a U-turn on the Russia sanctions as part of potential negotiations to end the war?

🇪🇺🇺🇦 - @ecfr data show Europeans are pessimistic about Ukraine's ability to win war— Agathe Demarais (@AgatheDemarais) February 21, 2024

• Just 10% of Europeans believe Kyiv will win the war; twice as many think Russia will win

• Trump 2.0 scenario may be greatest risk for Ukraine, as it could entail US U-turn on Russia sanctions pic.twitter.com/C4F5MBwVs1

In tandem, the EU also announced a new round of sanctions. ""Today, we are further tightening the restrictive measures against Russia’s military and defense sector,"" EU foreign policy chief Josep Borrell stated. ""We remain united in our determination to dent Russia’s war machine and help Ukraine win its legitimate fight for self-defense.""

The EU sanctions target 106 more officials and nearly 90 entities that include companies, banks, and government agencies. It marks the 13th package of EU measures thus far in the war."
EN_UA_300117.txt,['Other'],['Other'],"Report: Russia Ramps Up Use of Chem Weapons in Ukraine 

 U.S. and Ukrainian officials, as well as medics, soldiers, and international researchers, claim Russia is increasing its use of toxic gases on the battlefield is increasing as it escalates an offensive designed to seize more of Ukraine's territory than the roughly 20% it already occupies.

Last month, Ukrainian soldiers were encamped in a front-line dugout and under siege from Russian drones dropping grenades, the Wall Street Journal reported Thursday. Although there were no explosions when the first bombs landed, a strong smell of chlorine filled the air. The soldiers felt their skin sting, eyes water, and lungs fill with smoke, provoking a hard cough.

They placed rags soaked with water over their faces as the heavy gas filled the air. Oleksiy Bozhko, a volunteer medic whose team examined the men near the eastern city of Avdiivka, identified the gas as chloropicrin, a banned chemical irritant, based on the men's symptoms and descriptions of the smell, the Journal reported.

""This weapon cripples and kills, it's indiscriminate,"" Bozhko said.

The U.S. announced sanctions earlier this month against Russian companies and government bodies involved in the creation and supply of chemical weapons used at the front lines in Ukraine, singling out chloropicrin. The chemical agent, sometimes used in pesticides, was weaponized during World War I and is banned for use in battle by the Chemical Weapons Convention, of which Russia is a signatory.

After the U.S. sanctions announcement, the Journal reported, Dmitry Peskov, a spokesman for Russian President Vladimir Putin, called accusations that troops used toxic gases ""baseless,"" saying, ""Russia has been and remains committed to its obligations under international law in this area."" The Kremlin and the Russian Defense Ministry didn't immediately respond to requests from the Journal for comment.

Dan Kaszeta, an expert on chemical weapons and associate fellow at the Royal United Services Institute, a London-based think tank, told the Journal chloropicrin is toxic to humans and animals, but also acts as an irritant.

Depending on the level of exposure, the gas can burn skin, irritate tear ducts, and make it difficult to breathe, let alone defend against incoming attacks. Kaszeta told the Journal the chemical has been surpassed by more modern agents sometimes used by riot police as tear gas, known as CN and CS, which are also banned by the Chemical Weapons Convention.

Capt. Dmytro Serhiyenko, assistant to the commander of the Analytical Center of the Ukrainian Army's Support Forces, which analyzes chemical weapon use on the front lines, told the Journal all three of those agents are used by Russia on the battlefield. Although his team has mostly logged uses of CN and CS in the areas they track, they also found two grenades containing chloropicrin at abandoned Russian positions.

Ukrainians have been tracking the use of chemical weapons at the front since February 2023, the Journal reported, and the number of confirmed incidents has steadily increased. As of May 3, the Support Forces have confirmed 1,891 such attacks since they began tracking data, including 444 in April, an increase of 71 confirmed incidents from March. These numbers are incomplete because it isn't possible to get to the location where a gas was used to collect a sample or interview soldiers because of the intensity of the fighting."
EN_UA_300120.txt,['Other'],['Other'],"Biden to ask for extra funds for Israel, Ukraine wars 

 Biden to ask for extra funds for Israel, Ukraine wars

WASHINGTON (NewsNation) — President Joe Biden will ship his fourth prime-time deal with to the nation Thursday evening in an effort to pitch the American public on the necessity to proceed funding the wars in Israel and Ukraine.

Israel continues to pound the Gaza Strip with airstrikes, together with within the south the place Palestinians have been informed to take refuge. The long-expected floor invasion has not but occurred, however the nation’s protection minister has informed troops to “be prepared” to invade.

Palestinian militants fired rockets into Israel on Thursday from Gaza and Lebanon, and tensions flared within the Israeli-occupied West Financial institution.

Biden’s funding request is more likely to be round $100 billion over the subsequent 12 months, in line with folks straight accustomed to the proposal who insisted on anonymity to debate inner deliberations.

A senior White Home official informed The Related Press that Biden continued to develop his remarks on Thursday after working with shut aides all through the week, together with on his flight house from Israel. The official declined to be recognized forward of the president’s speech.

The Gaza Well being Ministry mentioned 3,785 folks have been killed in Gaza because the warfare started, nearly all of them girls, kids and older adults. Practically 12,500 others have been injured, and one other 1,300 folks have been believed buried underneath the rubble, well being authorities mentioned.

Greater than 1,400 folks in Israel have been killed, largely civilians slain throughout Hamas’ lethal incursion on Oct. 7. Roughly 200 others have been kidnapped. The Israeli army mentioned Thursday it had notified the households of 203 captives.

With reference to the warfare additional east, the White Home has warned that point is working out to forestall Ukraine, which not too long ago struggled to make progress in a grueling counteroffensive, from dropping floor to Russia due to dwindling provides of weapons.

A Russian missile assault killed two civilians in an condo constructing in southern Ukraine on Wednesday, native authorities mentioned, as President Vladimir Putin dismissed the significance of a brand new U.S.-supplied weapon that Kyiv used to execute one of the vital damaging assaults on the Kremlin’s air property because the begin of the warfare.

Putin informed reporters that Russia “will be capable of repel” additional assaults by the U.S.-made Military Tactical Missile System, often called ATACMS.

Biden hopes that combining each of those points into one piece of laws will create the required political coalition for congressional approval.

Nevertheless it gained’t be simple.

Biden faces an array of steep challenges as he tries to safe the cash. The Home stays in chaos as a result of the Republican majority has been unable to pick a speaker to exchange Rep. Kevin McCarthy, who was ousted greater than two weeks in the past.

Discussions on giving interim Home Speaker Patrick McHenry, R-N.C., the authority to handle legislative affairs and conduct flooring votes — an unprecedented transfer — have intensified because the Home is and not using a everlasting chief at a vital time for Congress.

Biden’s speech shall be delivered from the Oval Workplace at 8:00 pm ET.

Biden’s earlier prime-time addresses to the nation included when the U.S. narrowly averted a nationwide debt default and on the anniversary of coronavirus lockdowns. His first was to deal with the conviction of former Minneapolis police officer Derek Chauvin, who was discovered responsible of murdering George Floyd."
EN_UA_300127.txt,['URW: Hidden plots by secret schemes of powerful groups'],['URW: Hidden plots by secret schemes of powerful groups: Other'],"Great Reset Currency Collapse! - Russia Has Gold Standard - Inflation Hits Record High! WAM 

 Great Reset Currency Collapse! - Russia Has Gold Standard - Inflation Hits Record High! WAM

Josh Sigurdson talks with Tim Picciott, The Liberty Advisor about the highest rate of inflation in history if you go by the unofficial numbers as Russia switches to a gold standard to get around sanctions and the US dollar appears to be ready for a complete collapse.

This is the perfect power move for the global establishment. Yes, the US dollar needs to collapse one way or another, but the switch which is being aided by China and Russia will see a massive power shift to ANOTHER establishment world order headed by China. THERE we will see the largest move towards technocracy in the history of the world and perhaps the most dangerous anti-human revolution in human history as well.

THIS is the great reset agenda. While many cheer on Russia or Ukraine, the reality is that no matter what, people will lose as the elites get order out of chaos and allow one establishment to be replaced by another more technocratic establishment.

The world is about to dramatically change and people NEED to be prepared!

The Native Americans Have been using Humic & Fulvic Minerals for Centuries! Great immune system health healing! More info click Here."
